369	@@15636898	""""""" people do n't understand the hurt , people do n't understand the pain . i 've read about women with their children sleeping in cars , sleeping in hotel rooms and it 's criminal . if they 're lucky and they come across cope galway and the ladies in osterley , then there 's hope . """""""	women	ie	2	36	Mensen begrijpen de pijn niet.	Compassion	2
369	@@15636898	""""""" people do n't understand the hurt , people do n't understand the pain . i 've read about women with their children sleeping in cars , sleeping in hotel rooms and it 's criminal . if they 're lucky and they come across cope galway and the ladies in osterley , then there 's hope . """""""	women	ie	38	72	Mensen begrijpen de pijn niet.	Compassion	2
369	@@15636898	""""""" people do n't understand the hurt , people do n't understand the pain . i 've read about women with their children sleeping in cars , sleeping in hotel rooms and it 's criminal . if they 're lucky and they come across cope galway and the ladies in osterley , then there 's hope . """""""	women	ie	74	179	Ik heb gelezen over vrouwen met hun kinderen slapen in auto's, slapen in hotelkamers en het is crimineel	Unbalanced_power_relations	1
369	@@15636898	""""""" people do n't understand the hurt , people do n't understand the pain . i 've read about women with their children sleeping in cars , sleeping in hotel rooms and it 's criminal . if they 're lucky and they come across cope galway and the ladies in osterley , then there 's hope . """""""	women	ie	181	280	Als ze geluk hebben en ze komen COPE Galway en de dames in Osterley tegen, dan is er hoop	Compassion	1
773	@@1759840	sheepherding in america has always been an immigrant 's job , too dirty , too cold and too lonely for anyone with options .	immigrant	us	62	122	Te smerig, te koud en te eenzaam voor iedereen met opties	Compassion	2
773	@@1759840	sheepherding in america has always been an immigrant 's job , too dirty , too cold and too lonely for anyone with options .	immigrant	us	43	60	Werk van de immigrant	Unbalanced_power_relations	1
773	@@1759840	sheepherding in america has always been an immigrant 's job , too dirty , too cold and too lonely for anyone with options .	immigrant	us	0	122	. Sheepherding in Amerika is altijd een immigrant's baan, te vuil, te koud en te eenzaam voor iedereen met opties	Presupposition	1
6510	@@1896265	""""""" these poor ladies are definitely going through some traumatic issues right now , and i am asking that they come forward so that i help them ? together with women parliamentarians - to be able to heal ."""	women	ke	2	20	Deze arme dames...	Compassion	2
6510	@@1896265	""""""" these poor ladies are definitely going through some traumatic issues right now , and i am asking that they come forward so that i help them ? together with women parliamentarians - to be able to heal ."""	women	ke	130	202	Ik help hen samen met vrouwen parlementariërs - om te kunnen genezen	Unbalanced_power_relations	2
6510	@@1896265	""""""" these poor ladies are definitely going through some traumatic issues right now , and i am asking that they come forward so that i help them ? together with women parliamentarians - to be able to heal ."""	women	ke	87	202	Ik vraag dat ze naar voren komen zodat ik hen help? samen met vrouwen parlementariërs - om te kunnen genezen	Authority_voice	1
6510	@@1896265	""""""" these poor ladies are definitely going through some traumatic issues right now , and i am asking that they come forward so that i help them ? together with women parliamentarians - to be able to heal ."""	women	ke	24	81	Zeker door een aantal traumatische problemen gaan op dit moment	Compassion	1
6510	@@1896265	""""""" these poor ladies are definitely going through some traumatic issues right now , and i am asking that they come forward so that i help them ? together with women parliamentarians - to be able to heal ."""	women	ke	2	81	Deze arme dames zijn zeker gaan door een aantal traumatische problemen op dit moment	Presupposition	1
6510	@@1896265	""""""" these poor ladies are definitely going through some traumatic issues right now , and i am asking that they come forward so that i help them ? together with women parliamentarians - to be able to heal ."""	women	ke	104	202	Ze komen naar voren zodat ik hen help? samen met vrouwen parlementariërs - om te kunnen genezen	Shallow_solution	1
7394	@@23558761	karachi - on the eve of international women 's day , pakistan people 's party chairman bilawal bhutto zardari has announced that his party 's women wing will organise karwan-e-benazir rallies in all the provincial capitals and in azad jammu &amp; kashmir , gilgit-baltistan and fata to celebrate the day and ppp 's achievements for empowerment of women in the country .	women	pk	158	368	organiseren Karwan-e-Benazir rally's in alle provinciale hoofdsteden en in Azad Jammu &amp; Kashmir, Gilgit-Baltistan en Fata om de dag en PPP's prestaties voor empowerment van vrouwen in het land te vieren	Shallow_solution	1
7394	@@23558761	karachi - on the eve of international women 's day , pakistan people 's party chairman bilawal bhutto zardari has announced that his party 's women wing will organise karwan-e-benazir rallies in all the provincial capitals and in azad jammu &amp; kashmir , gilgit-baltistan and fata to celebrate the day and ppp 's achievements for empowerment of women in the country .	women	pk	308	368	PPP's prestaties voor empowerment van vrouwen in het land	Unbalanced_power_relations	2
1572	@@3446452	if only we had more stories that championed the brilliance of migrant workers perhaps we 'd be able to challenge the silence that permits them to be treated in such a disdainful way .	migrant	ph	44	78	de briljantheid van migrerende werknemers	The_poorer_the_merrier	2
1572	@@3446452	if only we had more stories that championed the brilliance of migrant workers perhaps we 'd be able to challenge the silence that permits them to be treated in such a disdainful way .	migrant	ph	86	182	We zouden in staat zijn om de stilte aan te vechten... waardoor ze zo minachtend behandeld kunnen worden.	Unbalanced_power_relations	2
1572	@@3446452	if only we had more stories that championed the brilliance of migrant workers perhaps we 'd be able to challenge the silence that permits them to be treated in such a disdainful way .	migrant	ph	103	182	Verzet je tegen de stilte die hen in staat stelt om op zo'n verachtelijke manier behandeld te worden.	Compassion	2
5685	@@14178203	kasun may not be a superhero or a super genius but he is a great human being who has overcome challenges and hardships of life without even having the full functional capability of his body . his courage and dedication may one day take him to high places in life but above all , for those who are feeling useless and hopeless even though they have fully functional limbs , kasun 's story is going to be a lesson .	hopeless	lk	51	77	Hij is een groot mens.	Unbalanced_power_relations	2
5685	@@14178203	kasun may not be a superhero or a super genius but he is a great human being who has overcome challenges and hardships of life without even having the full functional capability of his body . his courage and dedication may one day take him to high places in life but above all , for those who are feeling useless and hopeless even though they have fully functional limbs , kasun 's story is going to be a lesson .	hopeless	lk	0	190	Kasun mag dan geen superheld of supergenie zijn, maar hij is een groot mens die uitdagingen en ontberingen van het leven heeft overwonnen zonder zelfs maar de volledige functionele capaciteit van zijn lichaam te hebben	The_poorer_the_merrier	1
5685	@@14178203	kasun may not be a superhero or a super genius but he is a great human being who has overcome challenges and hardships of life without even having the full functional capability of his body . his courage and dedication may one day take him to high places in life but above all , for those who are feeling useless and hopeless even though they have fully functional limbs , kasun 's story is going to be a lesson .	hopeless	lk	81	127	Heeft uitdagingen en ontberingen van het leven overwonnen	Compassion	2
5685	@@14178203	kasun may not be a superhero or a super genius but he is a great human being who has overcome challenges and hardships of life without even having the full functional capability of his body . his courage and dedication may one day take him to high places in life but above all , for those who are feeling useless and hopeless even though they have fully functional limbs , kasun 's story is going to be a lesson .	hopeless	lk	127	190	... zonder zelfs maar de volledige functionele capaciteit van zijn lichaam te hebben	Compassion	2
5685	@@14178203	kasun may not be a superhero or a super genius but he is a great human being who has overcome challenges and hardships of life without even having the full functional capability of his body . his courage and dedication may one day take him to high places in life but above all , for those who are feeling useless and hopeless even though they have fully functional limbs , kasun 's story is going to be a lesson .	hopeless	lk	373	412	Het verhaal van Kasun zal een les zijn.	The_poorer_the_merrier	2
5685	@@14178203	kasun may not be a superhero or a super genius but he is a great human being who has overcome challenges and hardships of life without even having the full functional capability of his body . his courage and dedication may one day take him to high places in life but above all , for those who are feeling useless and hopeless even though they have fully functional limbs , kasun 's story is going to be a lesson .	hopeless	lk	279	371	Voor degenen die zich nutteloos en hopeloos voelen, ook al hebben ze volledig functionele ledematen	Unbalanced_power_relations	1
5685	@@14178203	kasun may not be a superhero or a super genius but he is a great human being who has overcome challenges and hardships of life without even having the full functional capability of his body . his courage and dedication may one day take him to high places in life but above all , for those who are feeling useless and hopeless even though they have fully functional limbs , kasun 's story is going to be a lesson .	hopeless	lk	326	371	Ook al hebben ze volledig functionele ledematen	Compassion	1
5685	@@14178203	kasun may not be a superhero or a super genius but he is a great human being who has overcome challenges and hardships of life without even having the full functional capability of his body . his courage and dedication may one day take him to high places in life but above all , for those who are feeling useless and hopeless even though they have fully functional limbs , kasun 's story is going to be a lesson .	hopeless	lk	192	219	Zijn moed en toewijding	The_poorer_the_merrier	1
5685	@@14178203	kasun may not be a superhero or a super genius but he is a great human being who has overcome challenges and hardships of life without even having the full functional capability of his body . his courage and dedication may one day take him to high places in life but above all , for those who are feeling useless and hopeless even though they have fully functional limbs , kasun 's story is going to be a lesson .	hopeless	lk	192	263	Zijn moed en toewijding kan hem op een dag naar hoge plaatsen in het leven brengen	Compassion	1
5685	@@14178203	kasun may not be a superhero or a super genius but he is a great human being who has overcome challenges and hardships of life without even having the full functional capability of his body . his courage and dedication may one day take him to high places in life but above all , for those who are feeling useless and hopeless even though they have fully functional limbs , kasun 's story is going to be a lesson .	hopeless	lk	192	263	Zijn moed en toewijding kan hem op een dag naar hoge plaatsen in het leven brengen	Presupposition	1
5685	@@14178203	kasun may not be a superhero or a super genius but he is a great human being who has overcome challenges and hardships of life without even having the full functional capability of his body . his courage and dedication may one day take him to high places in life but above all , for those who are feeling useless and hopeless even though they have fully functional limbs , kasun 's story is going to be a lesson .	hopeless	lk	279	412	Voor degenen die zich nutteloos en hopeloos voelen, ook al hebben ze volledig functionele ledematen, Kasun's verhaal gaat een les zijn	Authority_voice	1
5996	@@2822899	real poverty of britain : shocking images of uk in the sixties where poor really meant poor <h> these hard-hitting photographs offer a glimpse into the harrowing day-to-day for poor families living in britain during the sixties .	poor-families	gb	69	92	Arm betekende echt arm.	Authority_voice	1
5996	@@2822899	real poverty of britain : shocking images of uk in the sixties where poor really meant poor <h> these hard-hitting photographs offer a glimpse into the harrowing day-to-day for poor families living in britain during the sixties .	poor-families	gb	69	92	Arm betekende echt arm.	Compassion	1
5996	@@2822899	real poverty of britain : shocking images of uk in the sixties where poor really meant poor <h> these hard-hitting photographs offer a glimpse into the harrowing day-to-day for poor families living in britain during the sixties .	poor-families	gb	102	127	Geharde foto's	Compassion	1
5996	@@2822899	real poverty of britain : shocking images of uk in the sixties where poor really meant poor <h> these hard-hitting photographs offer a glimpse into the harrowing day-to-day for poor families living in britain during the sixties .	poor-families	gb	135	198	Een glimp van de huiveringwekkende dag-tot-dag voor arme gezinnen die leven	Compassion	1
5996	@@2822899	real poverty of britain : shocking images of uk in the sixties where poor really meant poor <h> these hard-hitting photographs offer a glimpse into the harrowing day-to-day for poor families living in britain during the sixties .	poor-families	gb	26	42	Schokkende afbeeldingen	Compassion	1
991	@@4601859	valerie siddiq : my heart goes out to all the deceased and the poor families . may god grant us tolerance for all race and religions .	poor-families	pk	17	77	Mijn hart gaat uit naar alle overledenen en de arme families	Compassion	2
991	@@4601859	valerie siddiq : my heart goes out to all the deceased and the poor families . may god grant us tolerance for all race and religions .	poor-families	pk	96	133	Verdraagzaamheid voor alle rassen en religies	Unbalanced_power_relations	2
6189	@@20021328	"""our country is in need of serious change . we can continue to celebrate women 's day , throw massive budgets at events , give out goody bags with a cute lipsticks and celebrate female achievers once a year . this is without taking away from exceptional women who truly are making inroads into their environments but we are not just a cute lipstick , or pair of shoes , we are not just pretty and soft and squishy . we are not just child bearers , and there for procreation . so , why are we as women , so accepting of the placating and mollification thrown at us and overlook the inequalities through acceptance . i am by no means militant , but often , as even in politics , focus is shifted on true issues by drawing public attention to other """" things """" in order for us to be distracted . by shifting our focus from relevant issues we forget why we were disgruntled and angry and nothing ever changes ."""	women	za	59	206	te vieren vrouwen's dag, gooien enorme budgetten op evenementen, geven goody tassen met een schattige lippenstiften en vieren vrouwelijke bereiken een keer per jaar	Shallow_solution	2
6234	@@4500	the world health organization did not give a reason for the increase in deaths , but a provincial health official in sindh said that the disease hit areas where poor families did not vaccinate their children .	poor-families	us	161	208	Arme families hebben hun kinderen niet gevaccineerd.	Presupposition	2
6234	@@4500	the world health organization did not give a reason for the increase in deaths , but a provincial health official in sindh said that the disease hit areas where poor families did not vaccinate their children .	poor-families	us	87	208	Provinciaal gezondheidsambtenaar in Sindh zei dat de ziekte getroffen gebieden waar arme gezinnen niet hun kinderen vaccineren	Unbalanced_power_relations	1
10326	@@24549038	a top health official said today that the government could consider subsidies to help poor families pay for healthy food -- or imposing taxes on unhealthy products -- if other efforts fail to encourage better eating habits among hong kong residents . dr regina ching from the health department said such moves could be explored as a way to cut levels of chronic illnesses in the city , such ...	poor-families	hk	81	121	Help arme gezinnen betalen voor gezond voedsel	Presupposition	2
10326	@@24549038	a top health official said today that the government could consider subsidies to help poor families pay for healthy food -- or imposing taxes on unhealthy products -- if other efforts fail to encourage better eating habits among hong kong residents . dr regina ching from the health department said such moves could be explored as a way to cut levels of chronic illnesses in the city , such ...	poor-families	hk	38	121	De overheid zou subsidies kunnen overwegen om arme gezinnen te helpen betalen voor gezond voedsel.	Unbalanced_power_relations	2
5248	@@1940272	maida noted that political issues should not twist women away from matters of development , the important thing is peace , and women must wake up , since they need economic revolution through peaceful means .	women	tz	127	146	Vrouwen moeten wakker worden.	Authority_voice	2
5248	@@1940272	maida noted that political issues should not twist women away from matters of development , the important thing is peace , and women must wake up , since they need economic revolution through peaceful means .	women	tz	154	207	Ze hebben economische revolutie nodig door middel van vreedzame middelen.	Authority_voice	2
5248	@@1940272	maida noted that political issues should not twist women away from matters of development , the important thing is peace , and women must wake up , since they need economic revolution through peaceful means .	women	tz	17	90	Politieke kwesties mogen vrouwen niet van ontwikkelingskwesties afwenden.	Authority_voice	2
9587	@@4584755	jamaicans are deemed to be among the most violent persons on planet earth . some argue that it has to do with our legacy of slavery which in itself was an act of extreme violence . some even posit that it may well be that we have too much sugar in our blood ; while others point to the socio-economic conditions that the majority of black jamaicans have to live under which have led them to a point of hopelessness and anger .	hopeless	jm	92	132	Het heeft te maken met onze erfenis van slavernij.	Presupposition	1
9587	@@4584755	jamaicans are deemed to be among the most violent persons on planet earth . some argue that it has to do with our legacy of slavery which in itself was an act of extreme violence . some even posit that it may well be that we have too much sugar in our blood ; while others point to the socio-economic conditions that the majority of black jamaicans have to live under which have led them to a point of hopelessness and anger .	hopeless	jm	222	258	We hebben te veel suiker in ons bloed.	Presupposition	2
9587	@@4584755	jamaicans are deemed to be among the most violent persons on planet earth . some argue that it has to do with our legacy of slavery which in itself was an act of extreme violence . some even posit that it may well be that we have too much sugar in our blood ; while others point to the socio-economic conditions that the majority of black jamaicans have to live under which have led them to a point of hopelessness and anger .	hopeless	jm	282	425	De sociaal-economische omstandigheden waaronder de meeste zwarte Jamaicanen moeten leven, hebben hen tot een punt van hopeloosheid en woede geleid.	Presupposition	2
9587	@@4584755	jamaicans are deemed to be among the most violent persons on planet earth . some argue that it has to do with our legacy of slavery which in itself was an act of extreme violence . some even posit that it may well be that we have too much sugar in our blood ; while others point to the socio-economic conditions that the majority of black jamaicans have to live under which have led them to a point of hopelessness and anger .	hopeless	jm	76	179	Sommigen beweren dat het te maken heeft met onze erfenis van slavernij, die op zichzelf een daad van extreem geweld was.	Presupposition	1
9587	@@4584755	jamaicans are deemed to be among the most violent persons on planet earth . some argue that it has to do with our legacy of slavery which in itself was an act of extreme violence . some even posit that it may well be that we have too much sugar in our blood ; while others point to the socio-economic conditions that the majority of black jamaicans have to live under which have led them to a point of hopelessness and anger .	hopeless	jm	266	368	Anderen wijzen op de sociaal-economische omstandigheden waaronder de meeste zwarte Jamaicanen moeten leven.	Unbalanced_power_relations	1
9587	@@4584755	jamaicans are deemed to be among the most violent persons on planet earth . some argue that it has to do with our legacy of slavery which in itself was an act of extreme violence . some even posit that it may well be that we have too much sugar in our blood ; while others point to the socio-economic conditions that the majority of black jamaicans have to live under which have led them to a point of hopelessness and anger .	hopeless	jm	374	425	Zij hebben hen naar een punt van hopeloosheid en woede geleid.	Presupposition	2
1067	@@24115995	businessman norberto quisumbing jr . of the norkis group of companies has a challenge for families who can spare some of what they have : why not adopt poor families and help them break the cycle of poverty ?	poor-families	ph	146	166	Arme gezinnen adopteren	Shallow_solution	2
1067	@@24115995	businessman norberto quisumbing jr . of the norkis group of companies has a challenge for families who can spare some of what they have : why not adopt poor families and help them break the cycle of poverty ?	poor-families	ph	138	209	Waarom niet arme gezinnen adopteren en hen helpen de cyclus van armoede te doorbreken?	Unbalanced_power_relations	2
1067	@@24115995	businessman norberto quisumbing jr . of the norkis group of companies has a challenge for families who can spare some of what they have : why not adopt poor families and help them break the cycle of poverty ?	poor-families	ph	180	207	De armoedecyclus doorbreken	Metaphors	1
1067	@@24115995	businessman norberto quisumbing jr . of the norkis group of companies has a challenge for families who can spare some of what they have : why not adopt poor families and help them break the cycle of poverty ?	poor-families	ph	0	209	Ondernemer Norberto Quisumbing Jr. van de Norkis Group of Companies heeft een uitdaging voor gezinnen die een deel van wat ze hebben kunnen missen: waarom niet arme gezinnen adopteren en hen helpen de cyclus van armoede te doorbreken?	Unbalanced_power_relations	2
1067	@@24115995	businessman norberto quisumbing jr . of the norkis group of companies has a challenge for families who can spare some of what they have : why not adopt poor families and help them break the cycle of poverty ?	poor-families	ph	0	209	Ondernemer Norberto Quisumbing Jr. van de Norkis Group of Companies heeft een uitdaging voor gezinnen die een deel van wat ze hebben kunnen missen: waarom niet arme gezinnen adopteren en hen helpen de cyclus van armoede te doorbreken?	Authority_voice	1
1067	@@24115995	businessman norberto quisumbing jr . of the norkis group of companies has a challenge for families who can spare some of what they have : why not adopt poor families and help them break the cycle of poverty ?	poor-families	ph	170	207	Help hen de cyclus van armoede te doorbreken	Compassion	1
1208	@@1812127	it is written in ecclessiastes in the bible that ' woe to any nation where a slave becomes king ' this typifies the situation in nigeria since the inception of that country . i weep for my country when i visited home in 2009 and toured my alma mater- absu ... the infrastructural decay reduced me to tears . no matter how much oil is sold in the world market the money will not change the corrupt/ sorry situation in nigeria . the only thing that will change it is revolution . i weep for the children , pregnant women , the sick , infirms and the vulnerables who are trapped in this diabolical hole called nigeria . my advice to nigerians ... ' god will not do for man what man can do for himself ' wake and take your destinies in your hands stop calling on god for simple things you can do , learn from egypt , tunisia and libya experience .	vulnerable	ng	478	615	Ik huil om de kinderen, zwangere vrouwen, zieken, zieken en kwetsbaren die gevangen zitten in dit duivelse gat genaamd Nigeria	Unbalanced_power_relations	2
1208	@@1812127	it is written in ecclessiastes in the bible that ' woe to any nation where a slave becomes king ' this typifies the situation in nigeria since the inception of that country . i weep for my country when i visited home in 2009 and toured my alma mater- absu ... the infrastructural decay reduced me to tears . no matter how much oil is sold in the world market the money will not change the corrupt/ sorry situation in nigeria . the only thing that will change it is revolution . i weep for the children , pregnant women , the sick , infirms and the vulnerables who are trapped in this diabolical hole called nigeria . my advice to nigerians ... ' god will not do for man what man can do for himself ' wake and take your destinies in your hands stop calling on god for simple things you can do , learn from egypt , tunisia and libya experience .	vulnerable	ng	478	615	Ik huil om de kinderen, zwangere vrouwen, zieken, zieken en kwetsbaren die gevangen zitten in dit duivelse gat genaamd Nigeria	Compassion	2
1208	@@1812127	it is written in ecclessiastes in the bible that ' woe to any nation where a slave becomes king ' this typifies the situation in nigeria since the inception of that country . i weep for my country when i visited home in 2009 and toured my alma mater- absu ... the infrastructural decay reduced me to tears . no matter how much oil is sold in the world market the money will not change the corrupt/ sorry situation in nigeria . the only thing that will change it is revolution . i weep for the children , pregnant women , the sick , infirms and the vulnerables who are trapped in this diabolical hole called nigeria . my advice to nigerians ... ' god will not do for man what man can do for himself ' wake and take your destinies in your hands stop calling on god for simple things you can do , learn from egypt , tunisia and libya experience .	vulnerable	ng	700	842	Wek en neem je lotsbestemmingen in je handen stop met God aan te roepen voor eenvoudige dingen die je kunt doen, leer van Egypte, Tunesië en Libië ervaring	Authority_voice	2
