11	@@21290047	migrant	in	['un tribunal federal de apelaciones el martes abrió el camino para que un inmigrante de 17 años de edad detenido en texas obtuviera un aborto. el pleno nosotros corte de apelaciones para el distrito de circuito de columbia dictaminó 6-3 a favor de los adolescentes. la decisión anuló un fallo por un panel de tres jueces de la corte que al menos temporalmente le impidió obtener un aborto. la administración triunfal todavía podría apelar la decisión a la corte suprema.']	0
12	@@16996915	vulnerable	gb	['nos encontramos en esta situación porque las personas viven más tiempo y una serie de factores más locales incluyendo que el número de personas que requieren atención de enfermería en su hogar de cuidado está aumentando junto con la creciente demanda de atención financiada por el consejo a personas vulnerables dentro de su propio hogar.']	0
13	@@13499386	women	pk	"""""""""""""""""""""""""""""""['""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""ghostbusters"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" es una resurrección de la película de éxito de 1984, pero esta vez las pistas son mujeres, no hombres.""""""""""""""""""""""""""""""""']"""""""""""""""""""""""""""""""	0
14	@@14991409	poor-families	my	['en el compromiso del gobierno de proteger a los grupos vulnerables, najib, en el presupuesto de 2017, propuso asistencia financiera a las familias pobres, incluida asistencia general hasta rm300 por mes y asistencia a los niños hasta rm450 por mes.']	0
15	@@16989969	vulnerable	au	['cuando mi padre murió inesperadamente en 2014, él estaba poniendo los toques finales a su próximo libro, el cambio climático y la salud de las naciones. el libro examina registros históricos y descubre que la salud humana es muy sensible a los cambios climáticos. y aprovechando la historia, advierte que los impactos del cambio climático -- como el desastre ambiental, el aumento de las temperaturas y la inseguridad alimentaria -- amplificarán las enfermedades infecciosas, la subnutrición, y las muertes relacionadas con el calor, especialmente entre las poblaciones vulnerables, como los niños y los desplazados forzosos.']	0
16	@@23471689	disabled	pk	['aparte de pakistán y anfitriones en inglaterra, el equipo de cricket discapacitado de bangladesh también participará en el torneo. <h> shahid afridi bags 11 hombre de los premios del partido en t20is (la mayoría por cualquier jugador) <h> ab de villiers empacó un par por primera vez en su carrera de prueba <h> súper chismes']	0
17	@@8886184	hopeless	sg	['por esos pocos segundos, la humanidad está libre de sus grilletes y uno vislumbra la esperanza en medio de la desesperanza.']	0
18	@@14988344	migrant	in	"""""""""""""""""""""""""""""""['""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""la paz regresó al assam después de que tanto hindus como musulmanes acordaron aceptar 1971 como el año de corte para la ciudadanía. hoy, el gobierno quiere empujar al estado hacia el malestar,"""""""""""""""""""""""""""""""" dijo en una convención organizada por krishak mukti sangram samiti. instó a las personas que llegaron en assam antes de 1971 para lanzar un movimiento unido y acallar el plan del centro para regularizar la entrada de inmigrantes hindu de bangladesh.""""""""""""""""""""""""""""""""']"""""""""""""""""""""""""""""""	0
19	@@21929081	disabled	gh	['dijo que desde 2014, a un total de 8000 personas con discapacidad intelectual en ghana se les había ofrecido formación especial para mejorar su integración en la sociedad.']	0
20	@@1850827	immigrant	tz	"""""""""""""""""""""""""""""""['""""""""""""""""""""""""""""""""en resumen, las razones detrás de la operación parecen razonables. el problema sin embargo, ha estado en el lado de la implementación, tanto como los que detrás de ella hablan de su éxito - por la razón de que, después de todo, miles de inmigrantes ilegales han dejado """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" voluntariamente """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" a sus países de origen, mientras que otros también han sido repatriados, como salir del país en las circunstancias determinadas no era opcional.""""""""""""""""""""""""""""""""']"""""""""""""""""""""""""""""""	0
21	@@4694770	immigrant	jm	['el abogado de sisi, grisel ybarra, dijo que la comunidad cubana está en el borde entre las negociaciones en curso entre washington y havana y la incertidumbre sobre lo que las relaciones renovadas significarán para los inmigrantes.']	0
22	@@395048	vulnerable	ph	['¿podría esto significar que somos más vulnerables al dolor? dr. francis javier, que hasta hace poco dirigió el centro de tratamiento del dolor en el centro médico de st. luke, está examinando la genética aquí, comparando filipinos de ancestros mixtos para ver si hay diferencias en la forma en que los medicamentos para el dolor se descomponen en el cuerpo.']	0
23	@@25154641	homeless	ca	"""""""""""""""""""""""""""""""['"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" destaca que diferentes comunidades responden a la cuestión de la falta de vivienda de diferentes maneras"""""""""""""""""""""""""""""""", dijo la rodilla.""""""""""""""""""""""""""""""""']"""""""""""""""""""""""""""""""	0
24	@@17221429	vulnerable	ph	"""""""""""""""""""""""""""""""['"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" las marcas regionales hasta ahora están a la zaga de los grandes jugadores de teléfono chinos globales y internacionales en 4g y han parecido vulnerables a no saltar a la generación con éxito y perder su lugar. """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""']"""""""""""""""""""""""""""""""	0
25	@@7069687	refugee	au	['los incidentes profundizaron las dudas públicas sobre la decisión del canciller angela merkel de abrir las puertas de alemania a los refugiados y migrantes, cuyo número alcanzó 1,1 millones el año pasado.']	0
26	@@3659219	women	za	['algunos dicen que una revisión de la legislación del trabajo sexual ayuda a proteger a todos los implicados en los servicios prestados por estos hombres y mujeres.']	0
27	@@16669409	migrant	za	"""""""""""""""""""""""""""""""['""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""creo que, ya sabes, me llevó a ser detenido durante cinco horas, en lugar de otra persona sudanesa que fue detenida durante 30 horas y está en sus setenta. así, creo que ese es un aspecto de él. en el otro lado, cuando fui a la terminal 4, ellos no conocieron mi historia, y yo sentí -- usted sabe, supongo que el punto que realmente quiero hacer es, usted sabe, creo que este orden es un reflejo de una tendencia más grande en este país para criminalizar a los negros, para criminalizar a los inmigrantes para criminalizar a los musulmanes. y como un inmigrante musulmán negro, estoy realmente preocupado por eso. y creo que los somalis y sudanesos, personas de ascendencia africana que van a ser afectados por esto, usted sabe, creo que van a ser tratados de manera diferente. """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""']"""""""""""""""""""""""""""""""	0
28	@@9706470	hopeless	us	['este año el 4 de julio cae el lunes, por lo que usted tiene unas meras 24 horas para patadas atrás y / o hacer la mayoría absoluta de sus vacaciones antes de que es de vuelta al grind. con un crujiente de tiempo como ese, podemos entender cómo puede parecer desesperado, pero nunca temer: lifehacker está aquí! aquí están algunos consejos para ayudarle a bucear en cabeza primero y salir del otro lado de la fiesta intacto.']	0
29	@@1306759	women	ca	['farooqui dijo que los grupos de mujeres estaban exigiendo tribunales de vía rápida para tratar la violación y otros delitos contra la mujer.']	0
30	@@8969086	immigrant	my	"""""""""""""""""""""""""""""""['"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" tengo el libro de familia correcto. ¿por qué dicen que soy un inmigrante y me ordenan que pague 50.000 riel al año? ¿por qué no me reconocen como un ciudadano camboyano? acaban de empezar este comienzo este año. ¿por qué no era esto una cosa antes? """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" sr. yang ros preguntó.""""""""""""""""""""""""""""""""']"""""""""""""""""""""""""""""""	0
31	@@19025195	homeless	bd	['casi 110 familias sin hogar del incendio están siendo alojadas en hoteles en el oeste de londres. iglesias y centros comunitarios están proporcionando comidas y apoyo, y donaciones de ropa, juguetes y suministros domésticos están inundando en.']	0
32	@@16687353	refugee	my	"""""""""""""""""""""""""""""""['""""""""""""""""""""""""""""""""la etiqueta cardíaca, que ha visitado los asentamientos de refugiados como parte de su papel como presidente caritas, dijo que pregunta a las personas que expresan reservas acerca de recibir refugiados y migrantes, """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" has hablado alguna vez con un refugiado real? has oído historias de personas reales? """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""']"""""""""""""""""""""""""""""""	0
33	@@8301323	disabled	pk	['arshad dijo que además de aprender muchos aspectos nuevos del liderazgo deportivo, aprendió lo rápido que las naciones en desarrollo estaban utilizando el deporte como una herramienta de desarrollo y en este esfuerzo los discapacitados y los desfavorecidos no fueron dejados atrás en ninguna etapa.']	2
34	@@24150149	disabled	ng	['fast food empleado que alimentado hombre discapacitado se convierte en sensación de internet']	3
35	@@7548760	migrant	za	"""""""""""""""""""""""""""""""['""""""""""""""""""""""""""""""""los 28 líderes del bloque le pedirán al gobierno de davutoglu que acepte """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""deportaciones a gran escala"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" de migrantes económicos de la grecia, el principal punto de entrada a europa, y que haga más para implementar un acuerdo de noviembre para ralentizar el flujo de personas al bloque.""""""""""""""""""""""""""""""""']"""""""""""""""""""""""""""""""	0
36	@@20493025	homeless	ng	['la fundación instó a aquellos que están dispuestos a recaudar fondos para las víctimas sin hogar a hacer clic en el enlace de abajo para la donación.']	1
37	@@3277512	homeless	lk	['un incendio que estalló en un campo de trabajo en al velaiya el 8 de mayo dejó aproximadamente 300 sri lankans, empleados en una empresa de servicios de conserjería en qatar, sin hogar. se les ha proporcionado alojamiento temporal después del incendio. expatriados que no se informaron de trabajar bajo estas circunstancias han sido arrestados por las autoridades qatar.']	0
38	@@19143133	hopeless	bd	['rizvi : no habrá ninguna alegría en este eid los ciudadanos de esta nación se están volviendo desesperados.']	1
39	@@24700959	homeless	ke	['inundación hace dos semanas, las casas y las granjas fueron sumergidas por el agua, haciendo un número de familias en garissa y el río tana sin hogar.']	0
40	@@980736	immigrant	ie	['se espera que unos 800.000 indocumentados se beneficien de la política que los verá recibir acción diferida de la deportación. los inmigrantes indocumentados que llegaron a los estados unidos menores de 16 años y han vivido en los estados unidos durante más de cinco años pueden solicitar ayuda, una vez que tengan menos de 30 años.']	0
41	@@20645208	disabled	ca	['justin bour condujo el noveno con su 22o homer, y primero desde una estancia de seis semanas en la lista de discapacitados. ramos entonces dio cuatro sencillos, incluyendo dos-fuera rbi hits por pinch-hitter a.j. ellis y ichiro suzuki.']	0
42	@@4591694	hopeless	jm	['vanessa tuvo sentimientos de desesperanza en sus últimos días que aumentaron cuando su grito de ayuda no dio respuesta de la jueza residente que la puso al cuidado del estado. su carta fue transmitida a este funcionario del tribunal por un investigador de la oficina del abogado de los niños.']	3
43	@@16948790	poor-families	in	"""""""""""""""""""""""""""""""['"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" hay comida dada a las familias pobres aquí por el gobierno, pero no hemos podido acceder a ella"""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""" la madre de gwauya, sithela, dijo a la fundación thomson reuters.""""""""""""""""""""""""""""""""']"""""""""""""""""""""""""""""""	0
44	@@20860277	vulnerable	ng	['el camarada david kerigbo ugondo nació en la familia del difunto pa akerigbo adikpo y esposa, la señora pam akerigbo adikpo el día 25 de octubre de 1950 en achagh mbaduku en vandeikya gobierno local del estado de benue. su 67 cumpleaños sería el 25 de octubre. una nigeria bien asegurada dio a luz y nutrió al camarada david en 27 años de servicio meritorio a la industria y el sindicalismo. es trágico que una nigeria insegura en 2017 lo hizo vulnerable a disparos de día el domingo 10 de septiembre de 2017 por ladrones armados criminales que atacaron alrededor de la ciudad de birnin gwari del estado de kaduna. que dios le conceda a él y a otras víctimas que incluían un capitán del ejército y el bebé bebé descanso eterno en el paraíso.']	1
45	@@4002879	refugee	us	['en la actualidad, lo que queda al pueblo palestiniano no es más que el pequeño territorio de la franja gaza, que es una prisión de facto de refugiados palestinianos, así como las aldeas y ciudades dispersas y aisladas de la ribera oeste.']	1
46	@@8054332	in-need	us	['orlando, fla. - ¿te estás perdiendo algo fuzzy y lindo en tu vida? muchos gatos y perros pueden llenar esa necesidad y están en necesidad de buenas casas.']	0
47	@@7267604	in-need	nz	['más de 750 carretillas de alimentos donadas a los necesitados']	0
48	@@21492418	vulnerable	nz	['deans ahora vive en japón y anteriormente entrenó a los wallabies, pero sigue siendo un kiwi firme. pidió para evaluar si todos los negros eran vulnerables en la actualidad, dio una respuesta empática.']	0
49	@@23188586	immigrant	gh	['el debate de la inmigración de los senadores no se materializó el martes, elevando las perspectivas de congreso y el presidente donald triunfo cayendo a la baja en la huelga de un acuerdo sobre la seguridad fronteriza y la legalización de los jóvenes inmigrantes.']	0
50	@@22222249	disabled	ph	['antes de abril de 2005, la definición oficial de los desempleados era aquella que no trabajaba durante la semana de referencia y buscaba trabajo. sin embargo, a partir de abril de 2005, la definición oficial se perfeccionó de la siguiente manera : no trabajaba, buscaba trabajo, y estaba disponible para el trabajo. restaba a los que buscaban pero no estaban disponibles para el trabajo y agregaba los disponibles pero no estaban buscando trabajo por las siguientes razones : cansada/creía que no había trabajo disponible, a la espera de resultados de una solicitud de empleo, temporalmente enfermo/incapacitado, mal tiempo, y a la espera de volver a contratar/recuperar trabajo.']	0
51	@@14015696	hopeless	nz	['número 3 : no somos todos hippies raros que viven fuera de la red. de hecho, apuesto a que la gente más inteligente de negocios, convencionales están llenando la pequeña ciudad nz. después de todo, es el lugar para estar si usted es un joven que busca entrar en el mercado de la vivienda. y estamos eternamente agradecidos a los economistas que constantemente dicen a los jóvenes de auckland que el caso de la propiedad de la casa es desesperado, en lugar de alentarlos a buscar en otro lugar. significa menos competencia para las casas donde vivimos. eso significa que cuando compramos, las hipotecas son manejables lo que significa -- usted lo adivinó -- otra razón que estamos todos envejeciendo bien.']	0
52	@@9925501	disabled	ca	"""""""""""""""""""""""""""""""['""""""""""""""""""""""""""""""""de acuerdo con la misión del gobierno modi """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" india accesible, potenciada india """""""""""""""""""""""""""""""", junto con la """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""política nacional para las personas con discapacidad """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" y la """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""un convention sobre los derechos de las personas con discapacidad """""""""""""""""""""""""""""""" """""""""""""""""""""""""""""""", el código ha hecho por primera vez disposiciones detalladas para hacer los edificios y lugares públicos accesibles a millones de personas con discapacidad y ancianos. el código para el entorno construido sin barreras será aplicable a todas las formas de vivienda pública por parte del gobierno y constructores privados """""""""""""""""""""""""""""""".']"""""""""""""""""""""""""""""""	0
53	@@15319429	women	bd	['el estudio de 2015 afirma que el 97% de las mujeres ven el acoso sexual como una forma de violencia. además, otro 85% de las mujeres sienten comentarios desagradables son insultantes y ofensivos.']	0
54	@@18760930	disabled	ke	['un tribunal ordenó a una compañía petrolera pagar a un ex empleado sh5,7 millones por despedirlo porque estaba incapacitado.']	0
55	@@9305263	disabled	jm	['en los últimos 15 años, el espectáculo ha entregado más de $50 millones a las comunidades de semillas de mostaza para ayudar con el cuidado de más de 400 niños abandonados, discapacitados, afectados por el hiv/aids, y adolescentes embarazadas que están alojados en sus 12 hogares en toda la isla.']	1
56	@@9890957	homeless	nz	['se pide a las personas sin hogar, a las personas que alguna vez se encontraban sin hogar, a las que trabajan con las personas sin hogar y a los nuevos zeladores preocupados que compartan sus experiencias y soluciones a este creciente problema con la investigación interpartidista sobre las personas sin hogar. more&gt;&gt;']	0
57	@@925986	migrant	gb	['«puede ser el hecho de que los inmigrantes de los países de europa oriental estén mejor educados y más apegados al mercado laboral que la población nativa.']	1
58	@@3224696	homeless	lk	['dijo que han sido testigos de la tragedia que la gente de nepal está experimentando actualmente. continuó diciendo que es un momento emocional para todos. dijo que miles han perdido la vida debido a este terremoto mientras que muchos se han vuelto sin hogar y indigentes.']	0
59	@@15973393	in-need	ng	['hemos sido un líder en tantos frentes, no sólo en este continente sino también en el mundo -- desde nuestro logro de la independencia, hasta nuestro desarrollo de una democracia que mantiene en su esencia un compromiso de estabilidad y un respeto por el estado de derecho, hasta nuestra formación de misiones de mantenimiento de la paz y otras misiones humanitarias tan necesarias para otras naciones necesitadas.']	0
60	@@20227078	homeless	ke	['la vida en las calles, ella observa, no era realmente diferente de casa, donde a menudo durmió hambriento o fuera en el frío cuando el propietario los encerró. awino por lo tanto siempre estará agradecido a ese hombre amable que vino a su rescate y la llevó a bona centro de rescate, un hogar que proporciona refugio temporal para niños sin hogar.']	1
61	@@16668574	poor-families	gh	"""""""""""""""""""""""""""""""['mwesigwa dijo que """""""""""""""""""""""""""""""" los jóvenes tienen que aprender lecciones de un buen ejemplo de héroes que contribuyeron a la lucha de liberación """""""""""""""""""""""""""""""". el servicio comunitario se llevó a cabo a nivel de celda en todos los distritos de rwanda el sábado pasado por la mañana con miles de jóvenes participantes en escuelas limpias y hacer la renovación de casas para familias pobres.']"""""""""""""""""""""""""""""""	1
62	@@50048209	vulnerable	gb	['puedo decir que a cincuenta y tres, pero cuando tenía diecinueve o veinte años yo era vulnerable.']	0
63	@@18615742	migrant	gh	['le dijeron a todos los trabajadores inmigrantes que desean regresar a sus países o comunidades como resultado de la falta de empleo y se han quedado varados debido a la política del gobierno de partir pacífica y seguramente sin temor a la intimidación en los puntos de destino de entrada y llegada.']	0
64	@@13699547	migrant	ke	['por la agencia france presse, bruselas, belgium, 5 de agosto -- los temores están creciendo en la unión europea de que su pacto de meses con el pavo para frenar los flujos migratorios podría colapsar a medida que una ruptura se profundiza sobre la represión de ankara tras un golpe de estado fallido.']	0
65	@@15172256	homeless	ca	['el refugio sin hogar proporciona un entorno seguro para dormir por la noche, pero nada se puede dejar allí durante el día, incluso si el individuo está regresando esa noche. el centro campeón ahora ofrece una habitación cerrada con estanterías donde se pueden almacenar artículos personales, dijo schnee. taquillas con una cerradura y llave sería preferible.']	0
66	@@9492573	migrant	pk	['en enero de 2015, fico había declarado que eslovaquia no será capaz de soportar la entrada de cientos de miles de migrantes musulmanes que construirían mezquitas en todo el estado y transformarían los valores y tradiciones del país.']	0
67	@@2055117	poor-families	za	['masemola dijo que los estudiantes eran todos de familias pobres y habían perdido mucho dinero preparándose para el viaje.']	0
68	@@3295868	vulnerable	ph	"""""""""""""""""""""""""""""""['"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" los centros de datos son especialmente vulnerables aquí en las filipinas debido a la creciente posibilidad de fluctuaciones y interrupciones"""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""" dice santos.""""""""""""""""""""""""""""""""']"""""""""""""""""""""""""""""""	0
69	@@3571432	refugee	au	['los países en desarrollo soportan la carga más significativa, que acoge alrededor del 86% de los refugiados del mundo, en comparación con el 70% hace diez años. pavo, líbano y pakistán cada anfitrión más de 1 millón de refugiados. <h> veredicto']	0
70	@@40022298	migrant	sg	['el martes, después de anunciar que enviaría investigadores al país para comprobar las denuncias de racismo y violencia contra los migrantes.']	0
71	@@21860657	women	sg	"""""""""""""""""""""""""""""""[""""""""""""""""""""""""""""""""¿pero con qué frecuencia deberíamos afeitarnos si ya no tenemos entre días? bueno, todos nacemos diferentes y así es nuestro cabello. el cabello de todos crece de manera diferente por lo que no hay respuesta correcta o equivocada en cuanto a cuán a menudo debemos afeitarnos. algunas mujeres lo hacen todos los días, mientras que otras tienen el privilegio de esperar más entre afeitarse. a medida que pasa el tiempo, no vamos lentamente más acerca de nuestro cuerpo y finalmente encontrar el horario correcto que funciona. <h> 4 )'puedo afeitarse sin agua cuando estoy en una prisa '""""""""""""""""""""""""""""""""]"""""""""""""""""""""""""""""""	0
72	@@19441106	migrant	my	['afirmó que la pena máxima debería imponerse para hacerles comprender que el departamento era serio sobre el empleo de inmigrantes ilegales después de que se les hubiera dado tiempo suficiente (empresarios) para registrar a sus trabajadores en el marco del programa de tarjetas electrónicas que expiró el 30 de junio.']	0
73	@@25665376	refugee	hk	"""""""""""""""""""""""""""""""['""""""""""""""""""""""""""""""""muchos sufrieron en condiciones espantosas en los centros de detención, creados para hacer frente a la afluencia de migrantes, como la opinión pública se volvió a """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" fatiga de refugiados. """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" los campamentos originales estaban abiertos y permitieron a los habitantes trabajar en hong kong y viajar libremente, pero en 1982, lo contrario estaba en efecto, y los refugiados languidecieron en los centros de detención """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" cerrados """""""""""""""""""""""""""""""", a veces durante años.""""""""""""""""""""""""""""""""']"""""""""""""""""""""""""""""""	0
74	@@20827089	homeless	nz	['en el mes pasado, cuatro grandes huracanes -- categoría 3 o superior -- han recorrido el caribe y el océano atlántico. huracanes irma, jose, katia y maria causaron daños importantes a las naciones insulares en el caribe, así como a la américa continental norte y central, devastando la vida de millones de personas y dejando cientos de miles de personas sin hogar y desplazadas.']	0
75	@@10016647	vulnerable	gb	"""""""""""""""""""""""""""""""['""""""""""""""""""""""""""""""""inspector jefe nicola pastor, que dirigió la investigación, dijo: """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" durante un número de años estos hombres, que fueron colocados en una posición de confianza, llevó a cabo abusos prolongados sobre un número significativo de jóvenes vulnerables.""""""""""""""""""""""""""""""""']"""""""""""""""""""""""""""""""	0
76	@@18327302	vulnerable	za	['los organismos de seguridad y los gobiernos estatales deben seguir proporcionando una protección especial a las instituciones educativas vulnerables a este tipo de indignación, especialmente en las zonas remotas.']	0
77	@@22454828	homeless	nz	['en septiembre, la mayor nódola partió a pie de melbourne a canberra para abogar por una solución nacional al problema de las personas sin hogar.']	3
78	@@17256815	women	lk	"""""""""""""""""""""""""""""""['""""""""""""""""""""""""""""""""pero prabha fue una de las pocas mujeres afortunadas para tener un montón de apoyo familiar. """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" mi marido, padres y hermanos todos se quedaron a mi lado a lo largo de esos tiempos difíciles. mi marido fue un gran apoyo. él segregar mis medicamentos y grampear juntos la dosis requerida para ser tomado en un momento, de modo que yo no sobre o debajo de comer ningún medicamento. el apoyo familiar es muy crucial, porque entonces se puede condenar al mundo. si el apoyo psicológico de la familia no está allí, ninguna cantidad de apoyo externo puede ayudar. la adhesión es la palabra clave y es la familia que puede llevar al paciente a completar el viaje de tratamiento. yo era un psicólogo; sin embargo, ninguno de mis mecanismos de adaptación funcionaba. simplemente imaginar la difícil situación de aquellos pacientes que no tienen alfabetización de tratamiento y otro apoyo """""""""""""""""""""""""""""""", dijo.""""""""""""""""""""""""""""""""']"""""""""""""""""""""""""""""""	1
79	@@15019103	vulnerable	ng	"""""""""""""""""""""""""""""""['""""""""""""""""""""""""""""""""dijo: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""para neutralizar la atracción de la ideología del terror entre nuestros jóvenes y otras personas vulnerables, la comunidad internacional liderada por estados unidos de américa debe apoyar a la nigeria para luchar contra la corrupción, repatriar fondos robados y salir de la recesión económica lo antes posible.""""""""""""""""""""""""""""""""']"""""""""""""""""""""""""""""""	0
80	@@20105190	poor-families	my	['para sjkc chung hua sibuti, los voluntarios maybank ayudaron a pintar las paredes del edificio, repararon marcos de puertas rotos en los baños de la escuela, donó uniformes a 10 escolares de familias pobres, así como cuatro estantes de hierro y 10 cajas de papeles a4 a la escuela.']	0
81	@@18579949	refugee	ie	['sin embargo, el informe dice que los refugiados y los migrantes reciben mucha más atención que los millones de desplazados dentro de sus países por conflictos, violencia y desastres.']	0
82	@@16649916	vulnerable	pk	['starbucks es vulnerable a las protestas internacionales de los consumidores contra las políticas de triunfo porque tiene una huella global significativa y muy visible en 75 países.']	0
83	@@4672144	homeless	pk	['la demografía de pakistán e india son muy similares. la pobreza es un problema generalizado. según el fao, el 40 por ciento de los niños en pakistán están malnutridos y bajo peso debido a la falta de acceso a alimentos adecuados. y esto no es porque no hay suficiente ; pakistán es el octavo país productor de alimentos más grande, sin embargo, el 50 por ciento de la población es alimentos inseguros. con la desigualdad masiva de ingresos que persiste, rha es un movimiento brillante. recolectamos sobras o alimentos extra de restaurantes y lo distribuimos a los sin hogar y hambrientos en la localidad.']	3
84	@@4608429	vulnerable	pk	"""""""""""""""""""""""""""""""[""""""""""""""""""""""""""""""""sin embargo, el cisma dentro de la comunidad de ahmadiyya y mirza muhammad's ahmad sin enfado dejó al movimiento vulnerable contra las acusaciones de ser herético.""""""""""""""""""""""""""""""""]"""""""""""""""""""""""""""""""	0
85	@@25504610	women	ie	['vaila barsley juega en suecia para esquilstuna unida y representada inglaterra a nivel juvenil, aunque se ha convertido en una internacional con el equipo femenino de escocia.']	0
86	@@3876235	refugee	ca	['los refugiados están alojados con una familia en la bahía de cowichan hasta que se trasladan a su propio alojamiento en duncan.']	0
